# X Y Ux Uy Magnitude
428.617 454.139 0.426602 -0.161081 0.456001
423.451 468.441 0.421061 -0.16695 0.452951
415.86 449.991 0.413194 -0.161149 0.443507
625.066 528.802 0.6242 -0.18444 0.650879
617.488 545.761 0.617972 -0.189898 0.646491
631.511 511.14 0.629033 -0.179483 0.654138
638.681 518.035 0.637301 -0.183752 0.663263
647.287 524.46 0.647112 -0.188212 0.673927
618.183 430.391 0.611921 -0.155489 0.631367
626.487 435.124 0.620061 -0.15544 0.639247
626.392 446.51 0.619659 -0.159938 0.639967
825.311 490.356 0.824345 -0.192276 0.846472
832.491 509.924 0.83115 -0.199484 0.854754
846.255 526.459 0.84524 -0.204335 0.869588
839.223 529.392 0.838007 -0.205824 0.862913
853.935 523.28 0.853257 -0.202819 0.877031
108.12 106.082 0.108074 -0.0380482 0.114576
93.9925 100.56 0.0939043 -0.0399934 0.102066
93.516 94.8525 0.0945856 -0.0371533 0.101621
16.5608 417.622 0.0166789 -0.151228 0.152145
16.532 393.773 0.0172201 -0.141112 0.142158
33.1712 400.923 0.0342309 -0.143876 0.147892
16.4054 370.212 0.0175666 -0.130689 0.131865
49.1486 384.797 0.0516543 -0.135906 0.145391
22.5784 478.987 0.0230379 -0.17658 0.178077
21.3538 467.55 0.0213683 -0.171634 0.172959
39.2573 464.956 0.0397156 -0.17196 0.176487
44.799 362.152 0.0477285 -0.127081 0.135748
31.1771 354.615 0.033557 -0.123883 0.128348
44.7867 339.371 0.0478779 -0.118293 0.127615
428.42 575.8 0.428518 -0.203719 0.474478
432.149 567.035 0.431025 -0.20018 0.475242
440.617 569.431 0.439959 -0.201935 0.484088
502.682 574.459 0.50092 -0.197577 0.538477
501.491 571.163 0.500438 -0.195855 0.537399
504.386 577.791 0.501939 -0.199238 0.540035
491.208 572.167 0.489515 -0.198289 0.528151
477.029 567.193 0.475922 -0.197953 0.515449
484.044 563.065 0.483706 -0.194328 0.521282
473.852 560.713 0.473171 -0.194956 0.51176
469.341 551.75 0.468977 -0.190769 0.506293
779.77 639.053 0.78405 -0.229986 0.817085
775.303 643.174 0.780539 -0.230985 0.813999
760.375 642.853 0.765316 -0.22805 0.798571
672.657 637.399 0.67671 -0.23063 0.714931
692.543 638.231 0.697431 -0.226765 0.73337
653.143 636.394 0.656974 -0.23337 0.697192
662.099 624.638 0.667028 -0.22626 0.704358
669.435 614.538 0.675454 -0.219681 0.71028
701.539 634.243 0.707598 -0.223002 0.741906
697.273 635.91 0.702806 -0.224614 0.737826
685.106 624.066 0.691486 -0.220842 0.725895
852.969 471.183 0.85314 -0.182498 0.872441
853.624 497.128 0.853325 -0.192583 0.874786
838.686 481.803 0.838568 -0.187321 0.859235
449.13 166.959 0.445117 -0.0637709 0.449662
459.414 174.724 0.456158 -0.0694034 0.461408
438.985 160.258 0.434375 -0.0588247 0.43834
461.334 157.095 0.457163 -0.0593968 0.461005
482.475 153.03 0.479266 -0.0593069 0.482921
530.108 126.009 0.527213 -0.052173 0.529788
529.581 146.749 0.527977 -0.0591084 0.531275
520.987 134.674 0.518705 -0.0542343 0.521532
534.348 167.035 0.532829 -0.0656719 0.536861
512.285 143.722 0.510367 -0.0573448 0.513578
516.663 163.054 0.515337 -0.0659184 0.519536
501.245 154.393 0.499389 -0.0616615 0.503181
529.705 173.444 0.527984 -0.0689425 0.532466
524.805 180.342 0.522506 -0.072642 0.527531
519.632 186.778 0.516429 -0.0763595 0.522044
481.076 174.044 0.478319 -0.070857 0.483538
491.585 164.686 0.489412 -0.0664306 0.4939
501.767 177.637 0.499253 -0.0732713 0.504601
362.538 135.023 0.360926 -0.0480343 0.364108
346.654 126.375 0.345441 -0.0489186 0.348888
345.751 121.189 0.345439 -0.0465702 0.348564
331.792 118.243 0.330783 -0.0500213 0.334544
330.037 106.322 0.330866 -0.044594 0.333858
315.044 102.015 0.315695 -0.0463777 0.319083
315.232 107.809 0.315099 -0.0491538 0.31891
298.686 101.56 0.298938 -0.0484777 0.302843
311.441 277.715 0.310114 -0.0903529 0.323008
307.729 290.863 0.306339 -0.0967392 0.321251
294.415 282.252 0.29239 -0.0922692 0.306603
364.23 283.58 0.365101 -0.0979721 0.378017
355.856 267.431 0.356035 -0.0913952 0.367579
366.27 263.667 0.366162 -0.091963 0.377534
702.712 227.336 0.695368 -0.088845 0.701021
706.383 224.451 0.698898 -0.0876927 0.704379
723.055 230.209 0.715945 -0.0921871 0.721856
626.753 254.228 0.621633 -0.0919423 0.628396
628.809 244.467 0.622867 -0.0867789 0.628883
642.464 241.523 0.636819 -0.0874005 0.642788
565.994 62.8174 0.559978 -0.0367495 0.561182
572.486 48.5271 0.565756 -0.0304673 0.566576
580.855 51.1667 0.575172 -0.0332323 0.576131
487.316 380.791 0.484855 -0.131328 0.502327
467.5 385.124 0.465609 -0.130996 0.483686
507.411 375.953 0.504442 -0.131831 0.521384
503.316 382.64 0.501253 -0.135056 0.519128
526.839 370.054 0.523917 -0.131791 0.540238
519.32 384.674 0.517756 -0.13895 0.536077
499.268 389.326 0.498092 -0.138273 0.516929
539.846 383.059 0.53805 -0.14094 0.556203
542.066 376.123 0.540196 -0.137551 0.557434
558.265 385.476 0.556129 -0.143464 0.574335
464.06 408.849 0.463276 -0.143284 0.484927
465.963 395.899 0.464442 -0.136524 0.484092
480.258 396.822 0.479367 -0.139297 0.499196
646.406 411.379 0.642839 -0.14138 0.658202
637.882 413.824 0.633646 -0.143932 0.649787
632.119 399.839 0.62969 -0.138338 0.644707
599.665 337.344 0.598012 -0.120834 0.610098
593.189 330.441 0.591134 -0.118865 0.602966
599.391 317.891 0.596536 -0.114596 0.607444
165.965 454.495 0.166397 -0.153268 0.226228
187.879 450.056 0.187964 -0.149303 0.240046
171.46 457.513 0.171938 -0.154204 0.230958
248.398 437.246 0.248661 -0.154746 0.29288
245.912 429.72 0.244889 -0.150284 0.287326
263.76 423.414 0.262746 -0.153228 0.304161
83.3306 428.529 0.0853057 -0.151584 0.173939
101.446 440.063 0.103427 -0.155092 0.186415
88.5622 440.5 0.0897876 -0.157557 0.181345
356.134 599.911 0.35622 -0.201284 0.409155
348.611 607.589 0.349302 -0.204677 0.404851
338.129 604.618 0.33829 -0.202416 0.394224
563.428 575.654 0.562092 -0.194852 0.594907
553.66 582.165 0.552201 -0.197523 0.586466
545.709 577.711 0.54402 -0.194949 0.577895
642.651 561.891 0.646322 -0.2008 0.676796
629.616 552.98 0.631904 -0.19567 0.661505
643.883 543.016 0.645736 -0.194118 0.674282
542.151 353.9 0.538656 -0.125257 0.553028
546.942 358.933 0.544388 -0.128944 0.559451
537.969 361.065 0.534865 -0.128601 0.550108
553.794 356.956 0.551577 -0.128869 0.566431
552.606 364.251 0.550722 -0.13249 0.566435
556.002 348.545 0.553355 -0.124861 0.567267
559.939 354.489 0.557949 -0.128292 0.572509
559.3 370.077 0.557766 -0.135925 0.57409
551.669 370.456 0.549929 -0.13559 0.566398
565.25 351.643 0.563399 -0.127361 0.577615
564.676 360.757 0.563182 -0.131654 0.578366
572.108 367.205 0.570879 -0.134752 0.586567
566.59 370.005 0.565221 -0.136093 0.581374
578.075 364.546 0.576975 -0.13335 0.592185
580.026 373.884 0.578738 -0.137386 0.594821
566.756 376.241 0.565224 -0.139056 0.582078
565.484 342.499 0.56309 -0.123105 0.57639
570.472 348.685 0.568727 -0.126288 0.582579
575.85 345.636 0.574185 -0.125094 0.587654
575.839 354.851 0.574551 -0.129126 0.588882
574.766 337.401 0.572549 -0.121507 0.5853
580.401 343.51 0.578797 -0.124208 0.591974
583.721 361.44 0.58272 -0.131651 0.597407
574.685 382.912 0.572792 -0.141911 0.590109
566.918 382.043 0.56505 -0.141827 0.582577
582.013 383.312 0.580144 -0.141463 0.597142
583.067 390.438 0.580476 -0.14465 0.598227
587.98 380.652 0.586365 -0.139542 0.602741
592.028 399.688 0.588404 -0.147644 0.606645
584.334 397.558 0.580779 -0.147897 0.599315
229.465 471.925 0.231643 -0.163323 0.28343
223.25 471.766 0.225387 -0.161844 0.277476
230.047 464.703 0.23207 -0.160706 0.282281
218.103 477.576 0.220231 -0.16323 0.274127
216.175 472.459 0.218235 -0.160963 0.271174
220.04 482.722 0.222116 -0.165403 0.276936
213.914 482.72 0.215905 -0.164784 0.271604
208.616 473.516 0.210529 -0.160654 0.264824
213.846 467.633 0.215736 -0.158684 0.26781
210.242 487.383 0.212005 -0.166424 0.269524
207.293 483.229 0.209081 -0.164663 0.266137
200.361 484.234 0.201808 -0.165139 0.260763
204.151 479.032 0.205907 -0.162829 0.262509
196.952 489.176 0.197973 -0.167536 0.259348
193.416 485.694 0.194363 -0.16626 0.255772
200.621 474.827 0.202276 -0.160945 0.258493
213.155 491.459 0.214848 -0.16809 0.272789
206.943 491.564 0.20841 -0.168076 0.267739
203.957 495.434 0.205078 -0.16976 0.266224
200.529 492.324 0.201616 -0.168653 0.262855
207.295 498.388 0.208424 -0.170797 0.269467
201.194 498.811 0.201948 -0.171356 0.26485
194.011 493.617 0.19457 -0.169836 0.258266
192.136 476.321 0.193361 -0.161896 0.252188
196.664 470.665 0.198148 -0.159054 0.254088
189.264 482.126 0.190069 -0.164985 0.251687
182.831 478.032 0.183325 -0.163704 0.245778
187.246 487.854 0.187572 -0.168049 0.25184
174.941 480.001 0.174487 -0.166057 0.240875
173.846 473.455 0.173844 -0.162514 0.237975
169.699 468.535 0.169741 -0.160442 0.233567
181.312 467.974 0.182102 -0.158646 0.241516
188.421 462.672 0.189464 -0.155479 0.245093
192.68 466.57 0.193955 -0.1572 0.249661
185.019 459.138 0.185832 -0.153896 0.241283
195.565 457.505 0.196495 -0.152891 0.24897
202.198 464.929 0.203714 -0.156526 0.256904
202.95 451.98 0.203479 -0.150626 0.253164
205.556 455.323 0.206489 -0.152388 0.256632
214.966 453.015 0.21587 -0.152532 0.264321
208.349 459.062 0.209659 -0.154348 0.260346
222.082 446.595 0.222417 -0.151034 0.26885
224.086 450.421 0.224932 -0.153204 0.272151
211.175 463.167 0.212811 -0.156462 0.264138
200.576 449.157 0.200702 -0.149125 0.250039
210.538 446.222 0.210481 -0.148741 0.257733
218.324 439.797 0.217522 -0.147055 0.262567
220.152 443.078 0.219937 -0.148993 0.265653
216.687 436.896 0.2153 -0.145309 0.259748
226.203 432.593 0.224555 -0.145475 0.267559
229.449 440.011 0.229141 -0.149886 0.273809
219.733 461.336 0.221421 -0.156969 0.271416
226.091 454.635 0.227406 -0.15552 0.275499
228.032 459.433 0.229759 -0.158035 0.278862
232.844 447.668 0.233656 -0.154335 0.280026
236.138 457.069 0.23793 -0.159461 0.286424
594.424 394.326 0.591561 -0.144669 0.608994
596.447 403.844 0.592374 -0.148751 0.610765
592.405 384.796 0.590496 -0.140709 0.60703
596.848 388.926 0.594606 -0.141756 0.61127
590.376 375.278 0.589105 -0.136851 0.604791
599.277 383.504 0.597541 -0.138881 0.613468
601.339 393.029 0.598743 -0.142684 0.615509
588.346 365.704 0.587373 -0.133022 0.602247
592.764 369.855 0.59173 -0.134186 0.606754
595.127 364.362 0.594229 -0.131542 0.608614
597.153 373.978 0.595992 -0.135192 0.611133
593.171 354.763 0.592226 -0.127962 0.605893
597.419 358.83 0.596554 -0.128949 0.610332
601.689 378.088 0.600353 -0.136043 0.615574
586.246 356.121 0.585233 -0.129213 0.599328
584.353 346.76 0.583021 -0.125462 0.596367
588.822 350.812 0.587729 -0.126837 0.60126
583.198 338.423 0.581399 -0.122105 0.594083
591.345 345.395 0.590091 -0.124503 0.603082
604.052 372.747 0.603011 -0.133262 0.61756
606.334 382.296 0.604783 -0.136814 0.620065
601.625 362.981 0.600787 -0.129806 0.61465
606.246 367.426 0.605395 -0.130544 0.61931
599.543 353.201 0.598599 -0.126426 0.611804
608.064 361.947 0.607292 -0.12788 0.62061
611.17 372.239 0.610274 -0.131239 0.624226
247.285 34.4656 0.242797 -0.0147307 0.243244
250.12 43.8781 0.245639 -0.018479 0.246334
245.93 42.4703 0.241322 -0.0178747 0.241983
254.674 45.2686 0.250481 -0.0191552 0.251212
252.753 52.9348 0.2486 -0.022655 0.24963
256.355 38.3034 0.252216 -0.015877 0.252716
259.423 46.7761 0.255646 -0.0199522 0.256423
255.093 61.3833 0.251481 -0.0269124 0.252917
250.14 60.7073 0.246096 -0.026064 0.247472
264.474 48.0595 0.261224 -0.0206986 0.262043
262.736 54.8269 0.25955 -0.0241225 0.260668
266.254 62.5626 0.263795 -0.0283274 0.265312
260.492 62.0445 0.257415 -0.0276904 0.2589
272.273 62.8627 0.270486 -0.0287803 0.272012
270.091 70.0402 0.268411 -0.0324936 0.270371
257.608 69.6278 0.254696 -0.0313096 0.256613
265.698 41.9335 0.262412 -0.0175521 0.262998
269.666 49.2356 0.26702 -0.0214361 0.267879
275.096 50.0802 0.27311 -0.0220405 0.273998
273.925 56.2048 0.272041 -0.0252856 0.273213
275.819 44.5643 0.273718 -0.0191008 0.274384
280.725 50.5724 0.279423 -0.0224884 0.280327
278.473 62.9211 0.277383 -0.0290375 0.278899
260.347 77.8518 0.258233 -0.0358345 0.260708
253.982 77.4166 0.251314 -0.0348417 0.253718
267.416 77.7047 0.265894 -0.0363776 0.268371
263.25 86.4162 0.261987 -0.0405811 0.265111
274.322 77.3036 0.273395 -0.0365497 0.275827
266.232 96.0675 0.265865 -0.045838 0.269788
258.33 95.3098 0.257562 -0.0446355 0.261401
522.045 575.496 0.520635 -0.19512 0.555997
520.834 577.203 0.519179 -0.196189 0.555011
514.66 574.558 0.513309 -0.1956 0.549314
526.455 579.781 0.524592 -0.196898 0.560326
520.291 579.086 0.518366 -0.197287 0.55464
532.49 579.997 0.530673 -0.196507 0.565888
531.604 582.152 0.529625 -0.197678 0.565313
520.278 581.093 0.518074 -0.198398 0.554763
514.57 578.255 0.512567 -0.197696 0.549371
536.437 584.701 0.534408 -0.198702 0.570153
530.533 584.572 0.528338 -0.199028 0.564582
530.502 586.939 0.528111 -0.200284 0.564814
525.57 583.999 0.523235 -0.19926 0.559892
535.207 589.99 0.532822 -0.201511 0.569654
530.696 589.551 0.528103 -0.201653 0.565293
520.532 583.237 0.518043 -0.199556 0.55515
542.42 584.674 0.540558 -0.19853 0.575862
541.021 587.35 0.539021 -0.199923 0.574902
545.139 590.201 0.543225 -0.201405 0.579359
539.686 590.009 0.537513 -0.201327 0.57398
549.93 590.298 0.548268 -0.201619 0.584164
548.712 593.245 0.546919 -0.203105 0.583414
539.793 593.051 0.537488 -0.202899 0.57451
521.135 585.502 0.518374 -0.200737 0.555884
515.514 582.25 0.512871 -0.199834 0.550427
526.259 589.002 0.523438 -0.2019 0.561026
521.736 588.158 0.51867 -0.202146 0.55667
531.176 592.596 0.528379 -0.203226 0.566114
522.778 591.258 0.519422 -0.203733 0.557949
517.42 587.034 0.514132 -0.202291 0.552497
67.0738 454.26 0.067774 -0.167147 0.180364
65.8174 448.798 0.0661926 -0.164412 0.177236
75.9709 450.572 0.0766411 -0.164594 0.181563
56.3545 446.839 0.0564285 -0.16377 0.173219
64.4207 442.634 0.0646696 -0.161379 0.173854
47.5347 452.937 0.0475782 -0.166676 0.173334
46.7062 446.36 0.0465573 -0.163596 0.170092
62.8865 435.856 0.0632095 -0.158104 0.170271
72.0545 439.15 0.0726168 -0.15898 0.174779
37.265 445.941 0.0369831 -0.163253 0.167389
45.6909 439.065 0.0455282 -0.160266 0.166607
44.6086 431.085 0.0446117 -0.156693 0.16292
53.9781 432.417 0.0541416 -0.156978 0.166052
35.4069 429.73 0.0353321 -0.156228 0.160174
43.5631 422.508 0.0438821 -0.1529 0.159073
61.3132 428.377 0.0619004 -0.154547 0.166482
28.8063 453.716 0.0285593 -0.166297 0.168731
27.9112 446.101 0.0275936 -0.163067 0.165385
18.6081 446.102 0.0183423 -0.162807 0.163837
27.0484 437.701 0.0267823 -0.159556 0.161789
9.70875 456.414 0.00956903 -0.166645 0.166919
8.96957 447.367 0.00882275 -0.163108 0.163347
26.249 428.704 0.0261504 -0.155813 0.157992
59.8178 420.235 0.0608241 -0.150733 0.162542
68.262 425.054 0.069406 -0.152117 0.167203
51.5078 415.733 0.0524203 -0.14939 0.15832
58.7772 410.63 0.0603668 -0.146251 0.15822
42.6292 413.255 0.0433743 -0.14884 0.155031
58.3513 399.339 0.0605759 -0.141043 0.153501
65.7933 405.793 0.0681806 -0.142781 0.158225
434.364 184.431 0.43103 -0.0721718 0.437031
430.171 180.56 0.426165 -0.0693771 0.431775
441.907 180.066 0.438461 -0.0705309 0.444098
419.251 181.15 0.414587 -0.0683077 0.420177
425.81 176.551 0.42126 -0.06653 0.426481
412.386 186.038 0.407618 -0.0700897 0.4136
409.042 181.704 0.403765 -0.0673269 0.40934
421.229 172.532 0.416296 -0.0637493 0.421149
432.089 172.069 0.427639 -0.0647259 0.432509
399.362 182.086 0.393595 -0.0664532 0.399166
405.352 177.061 0.399745 -0.0645271 0.404919
400.538 172.845 0.39477 -0.0620393 0.399616
410.719 172.808 0.405324 -0.0628316 0.410165
390.908 171.471 0.384952 -0.0609525 0.389748
395.608 167.217 0.389963 -0.0591093 0.394417
416.315 168.576 0.411176 -0.0611065 0.415692
393.609 187.654 0.387825 -0.068505 0.393828
390.077 182.091 0.383989 -0.0656683 0.389564
380.923 181.544 0.374724 -0.0649786 0.380316
385.992 176.22 0.37983 -0.0629241 0.385006
375.08 188.735 0.369126 -0.0674183 0.375232
371.138 181.589 0.36514 -0.0649429 0.37087
381.732 169.812 0.375773 -0.0602525 0.380573
410.882 164.871 0.405718 -0.0587215 0.409945
421.894 164.586 0.416996 -0.0594794 0.421217
400.148 163.349 0.394875 -0.0573966 0.399025
405.134 159.713 0.400277 -0.0557945 0.404147
390.234 161.35 0.385011 -0.0563493 0.389112
398.666 154.839 0.394377 -0.0532456 0.397955
410.403 156.6 0.405933 -0.0544699 0.409571
276.065 91.9964 0.27589 -0.0443123 0.279426
273.11 99.2859 0.273173 -0.047898 0.27734
279.175 83.8416 0.278902 -0.0401564 0.281778
285.079 89.2013 0.285312 -0.0429915 0.288533
281.524 76.4057 0.281225 -0.0362887 0.283556
293.229 87.5329 0.293937 -0.041913 0.29691
291.926 93.2985 0.292445 -0.0448746 0.295868
283.354 69.3833 0.283021 -0.0326038 0.284893
288.633 75.5781 0.288962 -0.0358946 0.291183
295.568 74.6767 0.296482 -0.0353115 0.298577
294.459 81.2383 0.295304 -0.0386736 0.297826
296.582 68.1366 0.297507 -0.0319892 0.299222
302.208 73.8201 0.303624 -0.0346233 0.305592
300.862 86.535 0.302025 -0.0409247 0.304785
284.796 62.7517 0.284405 -0.0291131 0.285891
285.902 56.4827 0.285421 -0.0258104 0.286585
291.202 62.398 0.291487 -0.0290428 0.29293
286.613 50.4258 0.285991 -0.0226138 0.286883
297.624 61.6599 0.298516 -0.0287324 0.299896
308.052 86.0084 0.309598 -0.0399339 0.312163
307.808 91.8713 0.309058 -0.042745 0.312
308.03 79.6304 0.309759 -0.0369501 0.311955
314.816 85.5801 0.316665 -0.0387578 0.319028
308.661 72.9412 0.310481 -0.033805 0.312316
322.55 86.2195 0.324641 -0.0375165 0.326801
323.031 92.9914 0.324808 -0.0403833 0.327308
616.455 378.384 0.615468 -0.132375 0.629543
614.124 382.176 0.612787 -0.134763 0.627431
616.935 391.009 0.614911 -0.13803 0.630212
611.563 386.281 0.609817 -0.137286 0.62508
622.868 396.317 0.620463 -0.138943 0.63583
620.038 399.25 0.617176 -0.141033 0.633085
609.095 391.036 0.606849 -0.140028 0.622795
623.059 407.139 0.619304 -0.143933 0.63581
617.343 402.658 0.613994 -0.143266 0.630487
615.463 407.65 0.611462 -0.146001 0.628651
612.219 399.455 0.609127 -0.143071 0.625704
619.368 415.437 0.614535 -0.148569 0.632239
614.394 412.432 0.609789 -0.148442 0.627596
606.885 396.176 0.604052 -0.142865 0.620717
628.621 411.282 0.624481 -0.14457 0.640997
626.124 414.668 0.621517 -0.146656 0.638585
629.116 421.758 0.623772 -0.149187 0.641364
624.097 418.449 0.619024 -0.148802 0.636657
633.498 424.584 0.627923 -0.149597 0.645497
632.018 428.407 0.626085 -0.151527 0.64416
623.184 423.013 0.61763 -0.151025 0.635826
604.556 401.479 0.601046 -0.145826 0.618483
609.163 409.469 0.604768 -0.148402 0.62271
603.231 406.54 0.599024 -0.148499 0.617156
613.662 417.331 0.608463 -0.150865 0.626887
602.053 411.56 0.597092 -0.151197 0.615938
862.34 426.656 0.862465 -0.165463 0.878193
862.34 413.135 0.862401 -0.160242 0.877162
856.68 407.124 0.856727 -0.157862 0.87115
862.34 399.614 0.862313 -0.154898 0.876115
851.02 414.634 0.851222 -0.160788 0.866275
851.02 401.113 0.850965 -0.155425 0.865042
862.34 386.093 0.862209 -0.149408 0.875059
845.36 395.103 0.845105 -0.152919 0.858829
851.02 387.593 0.85066 -0.14993 0.863772
851.02 374.072 0.850342 -0.144295 0.862498
856.68 380.083 0.856323 -0.146881 0.868828
845.36 368.061 0.844273 -0.141649 0.856074
851.02 360.551 0.850044 -0.138523 0.861257
862.34 372.573 0.862103 -0.143763 0.874007
839.7 402.613 0.839639 -0.155863 0.853983
839.7 389.092 0.839145 -0.150334 0.852504
834.04 383.081 0.833086 -0.147662 0.846071
839.7 375.571 0.838623 -0.144694 0.851014
828.38 390.591 0.827647 -0.150569 0.841231
828.38 377.07 0.826938 -0.1449 0.839537
839.7 362.05 0.83813 -0.138951 0.84957
862.34 359.052 0.862004 -0.137968 0.872975
856.68 353.041 0.855931 -0.135318 0.866562
862.34 345.531 0.861923 -0.132044 0.871979
851.02 347.03 0.849797 -0.132634 0.860085
862.34 332.01 0.861867 -0.126022 0.871032
217.484 97.8368 0.214296 -0.036212 0.217334
216.124 104.304 0.213958 -0.0393373 0.217544
210.595 103.893 0.207891 -0.0374442 0.211236
221.587 104.745 0.219934 -0.0412488 0.223769
214.632 110.433 0.213416 -0.0421968 0.217547
227.91 98.3589 0.225713 -0.0397286 0.229183
226.949 105.089 0.225758 -0.0430346 0.229823
213.047 116.332 0.212695 -0.0448811 0.217378
207.491 115.83 0.206658 -0.0429808 0.211081
232.373 105.457 0.231631 -0.0447632 0.235917
225.566 111.259 0.225326 -0.0459461 0.229962
223.953 117.234 0.224645 -0.048725 0.229868
218.539 116.853 0.218704 -0.0468455 0.223665
229.294 117.397 0.230503 -0.0504147 0.235952
222.263 123.27 0.22389 -0.0515631 0.229751
211.53 122.384 0.212011 -0.0476538 0.2173
239.075 99.6457 0.237845 -0.0434133 0.241775
238.202 106.142 0.237964 -0.0466312 0.24249
244.566 107.201 0.244886 -0.0486137 0.249665
236.95 112.173 0.237746 -0.0495779 0.24286
252.049 102.167 0.251876 -0.0473306 0.256284
210.209 128.887 0.211514 -0.0507177 0.21751
204.504 127.669 0.205175 -0.0483411 0.210793
215.491 129.474 0.217409 -0.0527843 0.223725
209.174 136.042 0.211279 -0.0542031 0.218121
203.239 142.57 0.205393 -0.0556507 0.212798
857.001 102.088 0.856313 -0.0183727 0.85651
856.684 88.9093 0.856081 -0.0116391 0.85616
844.521 84.091 0.843361 -0.00953842 0.843415
856.016 76.1295 0.855517 -0.00514439 0.855533
832.833 92.2567 0.830841 -0.0142881 0.830964
831.727 80.0948 0.830056 -0.00816078 0.830096
855.806 63.1193 0.855472 0.00142397 0.855473
818.882 76.41 0.816777 -0.00724633 0.816809
831.152 67.8901 0.829925 -0.00202353 0.829927
831.142 55.3303 0.830471 0.00426769 0.830482
843.53 59.0577 0.842976 0.00307438 0.842982
819.784 52.8167 0.819048 0.00465526 0.819062
832.152 43.726 0.832061 0.0100779 0.832122
855.808 50.2216 0.855671 0.00786705 0.855707
806.376 84.875 0.803204 -0.012738 0.803305
806.057 72.8413 0.803607 -0.00670725 0.803635
794.137 69.6425 0.791445 -0.00657158 0.791472
807.074 61.282 0.805471 -0.000809242 0.805471
780.041 77.3588 0.776089 -0.0125109 0.77619
781.636 66.0151 0.778811 -0.00664332 0.77884
808.414 49.9944 0.807703 0.0049382 0.807718
855.808 36.7008 0.855902 0.0145248 0.856025
844.373 34.3329 0.844638 0.0153174 0.844777
856.531 24.7247 0.856827 0.0203396 0.857068
833.091 32.1493 0.833596 0.0157881 0.833746
856.531 11.2039 0.857075 0.0267607 0.857493
376.521 240.992 0.374803 -0.0871561 0.384803
375.199 234.568 0.372897 -0.0843789 0.382325
381.255 231.488 0.378927 -0.0850761 0.38836
369.061 237.353 0.366843 -0.0836072 0.37625
373.813 228.357 0.370864 -0.0816225 0.37974
365.678 246.371 0.364226 -0.0859397 0.374228
363.933 239.828 0.361823 -0.0830742 0.371237
372.816 222.748 0.369283 -0.0792258 0.377686
379.409 220.127 0.375852 -0.0799564 0.384263
358.725 242.466 0.356717 -0.0826272 0.366162
362.697 233.933 0.359973 -0.0805315 0.368871
361.725 228.249 0.358447 -0.0781517 0.366868
366.756 225.396 0.363331 -0.0785563 0.371726
356.701 231.099 0.353521 -0.0776748 0.361954
360.858 222.651 0.35711 -0.0759002 0.365087
371.522 217.092 0.367423 -0.0768015 0.375364
354.782 250.944 0.353497 -0.0848927 0.363548
353.276 244.954 0.351297 -0.0821171 0.360767
347.164 247.154 0.345064 -0.0813863 0.354532
351.989 239.21 0.349339 -0.0794082 0.358251
342.126 254.778 0.340559 -0.083531 0.350654
369.755 211.258 0.365151 -0.0743323 0.37264
375.96 208.799 0.371184 -0.0747437 0.378635
364.314 213.919 0.359957 -0.0739477 0.367474
367.431 205.151 0.362453 -0.0718721 0.369511
370.513 196.593 0.364967 -0.0696626 0.371556
198.583 641.189 0.196346 -0.227205 0.30029
204.929 636.108 0.201977 -0.225754 0.302918
204.149 643.11 0.20203 -0.229027 0.305401
205.693 629.54 0.202123 -0.222656 0.300715
211.099 630.817 0.207672 -0.223922 0.305399
200.72 627.86 0.196913 -0.221047 0.296035
206.394 623.291 0.202374 -0.219703 0.298705
217.161 625.129 0.213456 -0.221635 0.307711
216.836 631.477 0.213455 -0.22469 0.309917
207.091 617.299 0.202754 -0.216895 0.296905
211.848 618.45 0.207716 -0.217996 0.301112
217.224 613.269 0.213084 -0.215922 0.30336
217.159 619.11 0.213202 -0.218724 0.305442
217.313 607.655 0.213065 -0.213259 0.301457
222.316 608.017 0.218269 -0.213607 0.305401
222.726 619.622 0.21892 -0.219183 0.309786
202.886 615.762 0.198315 -0.215523 0.29288
207.821 611.565 0.203284 -0.214247 0.295341
208.288 606.305 0.203645 -0.21183 0.293842
212.524 607.158 0.208075 -0.212682 0.297538
204.618 605.505 0.199796 -0.210948 0.290547
208.817 601.646 0.204144 -0.209742 0.292688
216.95 602.552 0.212643 -0.210849 0.299457
228.072 614.055 0.224301 -0.216503 0.311744
228.567 619.966 0.2249 -0.219354 0.31416
227.388 608.374 0.223541 -0.213781 0.309311
232.896 608.452 0.229268 -0.213637 0.313376
226.696 602.99 0.222821 -0.211226 0.307027
237.164 602.875 0.233776 -0.210656 0.314686
239.851 608.503 0.236506 -0.21318 0.318403
125.336 242.665 0.124692 -0.0971695 0.158082
123.919 235.386 0.122269 -0.0932221 0.153753
132.696 236.012 0.131523 -0.0950365 0.162266
117.138 235.903 0.11517 -0.091926 0.147359
123.608 228.442 0.121217 -0.0896884 0.15079
110.087 243.186 0.108723 -0.0937118 0.143536
110.732 236.764 0.108461 -0.090584 0.141313
121.864 220.773 0.118705 -0.0855454 0.146318
128.308 220.316 0.125578 -0.086557 0.152519
104.865 237.989 0.10232 -0.0893351 0.135831
111.507 230.279 0.108497 -0.0875247 0.139399
110.528 222.686 0.106704 -0.0834632 0.135469
115.931 221.571 0.112413 -0.0845032 0.140632
105.567 224.127 0.101463 -0.0824758 0.130756
109.654 214.846 0.105236 -0.0794614 0.131867
120.213 213.017 0.116425 -0.0814777 0.142103
97.4224 245.424 0.0954181 -0.0906611 0.131621
